ID,sire,dam
a9413,a6102,a8111
a9414,a6851,a7632
a9415,a6696,a8320
a9416,a6692,a7370
a9417,a6778,a7653
a9418,a5847,a7885
a9419,a6292,a7844
a9420,a7020,a8250
a9421,a6772,a7457
a9422,a6347,a8215
a9423,a7189,a7677
a9424,a7088,a7479
a9425,a6471,a8031
a9426,a6480,a7228
a9427,a7015,a7630
a9428,a7026,a8590
a9429,a6853,a8080
a9430,a6361,a7675
a9431,a6519,a7802
a9432,a6511,a7747
a9433,a6154,a8096
a9434,a6080,a7786
a9435,a5874,a7476
a9436,a7118,a7578
a9437,a6625,a7504
a9438,a7165,a7962
a9439,a7170,a8312
a9440,a6806,a7670
a9441,a6450,a7684
a9442,a5818,a8441
a9443,a6276,a8266
a9444,a6494,a7735
a9445,a5986,a7541
a9446,a6457,a8111
a9447,a5854,a8561
a9448,a7075,a7720
a9449,a6027,a7221
a9450,a7028,a7898
a9451,a6309,a7210
a9452,a6629,a7662
a9453,a7165,a7515
a9454,a5989,a8079
a9455,a6478,a7444
a9456,a6735,a7427
a9457,a6902,a7705
a9458,a5958,a8297
a9459,a7130,a7422
a9460,a6748,a7776
a9461,a6051,a8382
a9462,a6382,a8047
a9463,a6654,a7795
a9464,a5967,a8105
a9465,a6251,a7813
a9466,a6479,a8094
a9467,a6119,a7841
a9468,a6356,a8577
a9469,a7002,a8213
a9470,a6431,a7818
a9471,a5801,a8304
a9472,a6385,a7248
a9473,a5948,a8213
a9474,a6632,a8009
a9475,a6861,a7772
a9476,a7073,a7663
a9477,a6359,a8144
a9478,a6512,a7818
a9479,a6509,a7956
a9480,a6891,a8110
a9481,a5836,a7772
a9482,a6442,a7724
a9483,a6370,a7569
a9484,a7168,a7278
a9485,a6452,a7953
a9486,a6935,a7436
a9487,a7127,a7979
a9488,a6651,a8438
a9489,a7061,a7730
a9490,a6050,a8393
a9491,a6215,a7558
a9492,a6921,a8049
a9493,a6190,a7761
a9494,a6305,a7223
a9495,a6791,a7874
a9496,a6729,a8427
a9497,a6080,a8142
a9498,a6443,a8034
a9499,a7077,a8274
a9500,a6756,a7947
a9501,a6073,a8276
a9502,a7053,a7754
a9503,a6456,a8558
a9504,a7138,a7570
a9505,a6919,a7924
a9506,a6935,a7323
a9507,a6794,a8224
a9508,a7059,a7776
a9509,a6139,a7222
a9510,a6249,a7204
a9511,a7029,a7734
a9512,a6657,a7233
a9513,a6451,a7558
a9514,a6344,a7740
a9515,a6229,a7839
a9516,a6494,a8563
a9517,a7070,a7428
a9518,a6733,a7885
a9519,a6884,a7878
a9520,a6057,a7555
a9521,a6784,a8169
a9522,a6109,a7935
a9523,a7089,a8595
a9524,a6640,a7414
a9525,a6257,a7937
a9526,a5840,a7831
a9527,a6564,a8387
a9528,a7030,a7851
a9529,a6585,a7370
a9530,a7150,a8499
a9531,a6530,a8101
a9532,a7188,a8216
a9533,a6384,a7203
a9534,a6790,a8455
a9535,a5940,a7849
a9536,a6585,a8287
a9537,a6684,a8036
a9538,a6891,a7276
a9539,a6798,a8260
a9540,a6164,a7525
a9541,a5834,a8537
a9542,a5857,a8116
a9543,a7157,a8092
a9544,a6083,a7251
a9545,a7087,a7892
a9546,a6268,a7371
a9547,a6525,a8562
a9548,a6376,a7797
a9549,a6973,a7805
a9550,a6468,a7901
a9551,a6117,a7269
a9552,a6554,a8215
a9553,a6343,a8346
a9554,a7053,a8171
a9555,a5943,a7675
a9556,a6584,a8079
a9557,a6202,a7580
a9558,a7041,a8153
a9559,a7084,a7574
a9560,a6467,a8154
a9561,a6987,a8208
a9562,a6916,a7510
a9563,a6872,a8328
a9564,a6339,a7497
a9565,a6374,a8392
a9566,a5924,a8473
a9567,a6434,a7476
a9568,a6437,a7775
a9569,a7015,a8276
a9570,a6347,a7646
a9571,a6114,a8168
a9572,a6515,a8285
a9573,a6346,a7265
a9574,a6912,a8500
a9575,a6692,a7894
a9576,a6386,a7271
a9577,a7178,a8132
a9578,a6186,a7346
a9579,a6082,a7502
a9580,a6563,a7509
a9581,a6008,a7388
a9582,a6142,a7733
a9583,a6574,a7596
a9584,a6830,a7984
a9585,a6609,a7217
a9586,a6217,a8292
a9587,a6493,a7212
a9588,a6464,a8375
a9589,a6919,a7797
a9590,a6471,a8415
a9591,a6664,a7545
a9592,a6475,a7663
a9593,a6810,a8195
a9594,a6233,a7407
a9595,a5967,a8434
a9596,a7105,a8156
a9597,a5835,a7321
a9598,a5910,a7650
a9599,a6488,a8214
a9600,a6828,a8496
a9601,a6325,a7400
a9602,a6216,a7623
a9603,a6245,a8219
a9604,a5948,a7775
a9605,a6726,a8087
a9606,a6731,a7523
a9607,a6109,a7256
a9608,a6039,a8059
a9609,a5944,a7837
a9610,a7125,a8370
a9611,a6841,a7264
a9612,a6505,a8235
a9613,a7060,a7883
a9614,a6991,a7778
a9615,a6665,a7203
a9616,a7030,a7767
a9617,a6035,a8217
a9618,a6304,a7874
a9619,a6399,a8484
a9620,a5876,a7958
a9621,a6746,a7612
a9622,a6852,a8450
a9623,a6260,a7442
a9624,a7125,a8049
a9625,a7128,a7590
a9626,a7019,a8107
a9627,a6072,a8251
a9628,a6470,a8195
a9629,a5822,a7922
a9630,a5941,a7447
a9631,a6012,a8354
a9632,a6773,a7574
a9633,a5992,a7854
a9634,a6971,a8160
a9635,a6899,a7956
a9636,a6969,a7648
a9637,a6783,a7344
a9638,a6206,a7469
a9639,a5818,a7943
a9640,a5957,a7645
a9641,a6769,a7211
a9642,a6624,a8236
a9643,a7055,a7679
a9644,a6891,a7741
a9645,a6000,a7233
a9646,a6302,a8378
a9647,a6089,a7204
a9648,a6703,a7788
a9649,a6751,a7695
a9650,a5866,a8476
a9651,a5931,a8478
a9652,a6731,a7233
a9653,a7090,a8147
a9654,a7003,a7707
a9655,a7143,a7734
a9656,a5812,a7938
a9657,a6045,a7813
a9658,a6238,a7398
a9659,a6003,a7840
a9660,a7190,a7294
a9661,a6328,a7632
a9662,a6746,a7374
a9663,a6290,a7690
a9664,a6132,a7935
a9665,a6218,a7579
a9666,a5917,a8172
a9667,a6460,a8472
a9668,a6461,a7861
a9669,a6972,a8587
a9670,a6999,a8458
a9671,a6196,a7401
a9672,a6454,a7471
a9673,a6695,a7890
a9674,a7121,a7267
a9675,a6258,a8284
a9676,a6492,a7937
a9677,a6245,a7998
a9678,a6303,a7809
a9679,a5918,a7762
a9680,a7039,a8074
a9681,a6681,a7904
a9682,a7070,a7622
a9683,a6023,a7958
a9684,a6342,a7916
a9685,a7157,a7308
a9686,a6907,a8372
a9687,a6221,a7627
a9688,a6994,a7788
a9689,a6527,a7763
a9690,a6972,a8346
a9691,a6733,a7325
a9692,a7043,a7907
a9693,a6606,a7292
a9694,a5895,a7844
a9695,a6911,a7414
a9696,a5902,a7632
a9697,a5810,a7989
a9698,a6840,a7409
a9699,a6695,a7518
a9700,a6062,a8205
a9701,a6646,a7808
a9702,a6452,a7498
a9703,a7196,a7983
a9704,a6227,a8116
a9705,a6844,a8531
a9706,a5970,a7285
a9707,a7127,a7296
a9708,a6060,a7346
a9709,a7192,a7864
a9710,a6066,a7965
a9711,a6046,a8171
a9712,a5968,a7363
a9713,a6334,a8323
a9714,a6692,a8322
a9715,a6302,a7908
a9716,a6567,a8412
a9717,a7029,a8581
a9718,a6104,a7209
a9719,a5994,a8475
a9720,a6402,a7469
a9721,a6957,a7813
a9722,a6138,a7543
a9723,a6065,a8086
a9724,a6473,a8120
a9725,a6518,a7226
a9726,a6193,a7215
a9727,a6912,a8424
a9728,a6116,a7731
a9729,a6266,a7209
a9730,a6605,a8600
a9731,a6066,a8302
a9732,a5845,a7609
a9733,a7069,a7997
a9734,a6444,a7577
a9735,a5828,a7463
a9736,a6833,a7876
a9737,a6754,a7990
a9738,a6862,a7868
a9739,a6569,a8209
a9740,a6261,a7651
a9741,a6016,a8233
a9742,a5916,a7256
a9743,a6138,a7315
a9744,a6696,a8060
a9745,a6749,a8154
a9746,a6457,a7286
a9747,a7139,a7374
a9748,a5858,a7420
a9749,a6170,a8391
a9750,a7086,a8060
a9751,a6995,a7227
a9752,a6730,a7780
a9753,a6479,a7353
a9754,a6763,a7385
a9755,a6845,a8578
a9756,a6744,a7208
a9757,a6695,a8542
a9758,a6550,a7536
a9759,a6201,a7534
a9760,a6154,a7804
a9761,a6752,a7212
a9762,a6701,a8208
a9763,a6405,a8319
a9764,a6000,a7669
a9765,a5893,a7414
a9766,a6818,a7226
a9767,a7019,a7573
a9768,a6514,a7765
a9769,a6749,a7258
a9770,a6572,a7973
a9771,a6180,a7246
a9772,a6014,a7591
a9773,a6139,a8393
a9774,a6450,a7614
a9775,a6178,a7294
a9776,a6488,a8117
a9777,a6250,a7890
a9778,a7069,a8403
a9779,a6370,a8442
a9780,a6089,a8257
a9781,a7072,a7563
a9782,a6188,a8287
a9783,a5993,a8593
a9784,a6590,a7770
a9785,a6726,a8076
a9786,a6272,a8068
a9787,a5840,a7655
a9788,a6859,a8268
a9789,a6654,a8061
a9790,a7017,a7558
a9791,a6487,a7587
a9792,a5863,a8079
a9793,a7071,a8431
a9794,a7019,a8395
a9795,a6137,a7510
a9796,a7065,a7727
a9797,a6311,a8038
a9798,a5914,a8310
a9799,a6888,a7291
a9800,a6303,a7223
a9801,a6693,a7680
a9802,a6456,a7749
a9803,a7041,a8025
a9804,a6301,a7253
a9805,a6716,a8122
a9806,a6039,a8423
a9807,a6948,a8462
a9808,a6806,a8353
a9809,a6010,a7730
a9810,a5836,a7406
a9811,a6374,a8248
a9812,a5870,a8455
a9813,a6086,a7566
a9814,a7141,a7241
a9815,a6999,a8136
a9816,a6450,a7710
a9817,a5977,a7305
a9818,a7119,a8498
a9819,a6890,a7560
a9820,a6487,a8218
a9821,a7156,a7371
a9822,a6750,a8528
a9823,a6472,a7676
a9824,a6262,a7745
a9825,a7045,a7635
a9826,a7184,a7692
a9827,a5965,a8138
a9828,a7013,a8507
a9829,a5938,a7906
a9830,a6999,a7833
a9831,a6609,a7434
a9832,a6226,a7334
a9833,a5991,a8168
a9834,a6239,a8207
a9835,a6672,a7529
a9836,a7170,a7737
a9837,a6613,a7240
a9838,a5882,a8178
a9839,a6853,a8081
a9840,a7200,a7710
a9841,a6225,a7942
a9842,a6946,a7262
a9843,a6585,a8067
a9844,a7060,a7470
a9845,a7039,a7973
a9846,a5961,a7609
a9847,a6527,a7907
a9848,a6315,a7747
a9849,a6070,a7854
a9850,a6343,a8068
a9851,a6942,a8506
a9852,a6035,a7393
a9853,a6224,a8301
a9854,a6448,a7384
a9855,a5880,a8352
a9856,a6373,a7942
a9857,a6496,a8086
a9858,a5869,a7452
a9859,a6453,a7797
a9860,a7131,a7877
a9861,a6859,a8166
a9862,a5868,a7778
a9863,a7072,a8505
a9864,a6815,a8023
a9865,a6777,a8041
a9866,a6289,a7995
a9867,a6117,a7743
a9868,a6168,a8122
a9869,a6381,a7690
a9870,a6099,a8168
a9871,a5914,a7205
a9872,a6569,a8599
a9873,a6266,a7388
a9874,a6586,a7370
a9875,a7143,a8002
a9876,a6610,a8138
a9877,a6847,a8021
a9878,a5825,a7246
a9879,a6172,a8288
a9880,a6491,a8168
a9881,a6886,a7502
a9882,a6315,a7260
a9883,a5916,a7481
a9884,a5922,a7564
a9885,a6452,a7294
a9886,a6964,a8322
a9887,a6825,a8109
a9888,a6351,a8074
a9889,a6581,a8540
a9890,a5865,a8041
a9891,a5806,a8518
a9892,a6532,a8148
a9893,a5834,a7911
a9894,a5805,a7716
a9895,a6928,a7724
a9896,a5809,a8396
a9897,a7083,a7806
a9898,a6295,a7482
a9899,a7140,a7270
a9900,a6888,a7747
a9901,a6970,a7340
a9902,a7035,a7343
a9903,a6482,a7825
a9904,a6648,a7375
a9905,a6046,a7884
a9906,a6567,a8555
a9907,a6883,a7325
a9908,a5839,a7636
a9909,a6857,a7208
a9910,a7180,a8251
a9911,a6476,a8206
a9912,a6525,a8498
a9913,a7048,a7876
a9914,a5968,a8228
a9915,a7083,a7385
a9916,a6347,a7971
a9917,a6505,a7819
a9918,a5841,a7735
a9919,a6451,a8554
a9920,a5898,a7676
a9921,a6412,a8206
a9922,a6411,a7568
a9923,a5828,a7548
a9924,a6870,a8451
a9925,a6730,a7555
a9926,a6624,a7593
a9927,a5951,a7298
a9928,a6150,a7351
a9929,a6354,a7592
a9930,a6875,a7517
a9931,a6332,a7677
a9932,a6991,a7787
a9933,a6363,a8438
a9934,a6559,a7249
a9935,a6822,a7942
a9936,a5915,a7850
a9937,a7185,a7524
a9938,a6115,a8245
a9939,a7055,a8237
a9940,a7037,a8063
a9941,a7072,a7225
a9942,a6457,a7712
a9943,a6368,a7459
a9944,a5846,a8482
a9945,a6916,a7217
a9946,a6956,a7400
a9947,a5824,a7360
a9948,a6093,a7629
a9949,a6114,a8077
a9950,a6087,a8600
a9951,a6898,a7348
a9952,a7163,a8258
a9953,a6489,a8447
a9954,a6611,a7501
a9955,a6738,a8141
a9956,a6596,a7214
a9957,a7100,a8394
a9958,a6203,a7249
a9959,a7030,a7850
a9960,a7016,a8558
a9961,a5896,a8207
a9962,a6861,a8532
a9963,a5995,a8455
a9964,a5909,a8376
a9965,a6273,a7539
a9966,a6684,a7979
a9967,a6986,a7862
a9968,a6686,a7557
a9969,a6123,a8516
a9970,a6191,a7863
a9971,a6708,a7610
a9972,a5867,a7234
a9973,a6777,a7356
a9974,a5967,a8382
a9975,a6674,a8371
a9976,a6132,a8194
a9977,a5893,a7659
a9978,a6011,a7251
a9979,a6223,a8014
a9980,a5949,a7524
a9981,a5841,a7979
a9982,a5901,a7455
a9983,a6826,a7638
a9984,a6533,a7255
a9985,a6251,a7922
a9986,a6147,a8280
a9987,a6062,a7388
a9988,a6919,a7837
a9989,a6178,a7208
a9990,a6530,a8287
a9991,a7101,a8562
a9992,a6309,a7326
a9993,a6245,a8123
a9994,a5991,a7523
a9995,a6821,a7905
a9996,a7013,a7253
a9997,a5839,a7513
a9998,a6840,a7885
a9999,a6698,a8531
a10000,a6876,a8535
a10001,a6455,a8321
a10002,a6646,a8525
a10003,a6420,a8269
a10004,a6012,a7750
a10005,a5974,a8280
a10006,a6641,a7668
a10007,a6340,a7592
a10008,a5996,a7687
a10009,a6145,a8212
a10010,a6648,a8305
a10011,a7054,a8178
a10012,a5949,a8402
a10013,a7181,a8292
a10014,a6520,a7687
a10015,a6059,a8315
a10016,a5881,a8218
a10017,a6321,a8144
a10018,a6760,a7400
a10019,a6997,a7819
a10020,a6517,a8590
a10021,a6625,a7605
a10022,a6906,a8024
a10023,a5969,a7464
a10024,a6465,a7781
a10025,a7190,a7859
a10026,a7159,a8335
a10027,a6867,a7321
a10028,a6308,a8319
a10029,a6961,a8012
a10030,a6784,a7932
a10031,a6037,a7263
a10032,a7174,a7291
a10033,a6490,a8404
a10034,a6825,a7973
a10035,a6028,a8522
a10036,a6153,a7254
a10037,a6488,a7505
a10038,a7046,a8005
a10039,a6128,a7256
a10040,a7030,a8253
a10041,a6442,a8435
a10042,a6827,a7728
a10043,a6246,a8574
a10044,a6672,a8551
a10045,a5888,a8199
a10046,a5840,a8500
a10047,a6363,a8559
a10048,a6995,a8408
a10049,a6342,a7555
a10050,a7078,a7508
a10051,a6783,a7315
a10052,a6050,a7950
a10053,a6696,a8420
a10054,a6722,a8585
a10055,a5834,a7831
a10056,a6936,a8397
a10057,a6274,a7541
a10058,a6079,a7922
a10059,a6100,a7591
a10060,a6521,a8210
a10061,a6411,a7761
a10062,a6380,a7715
a10063,a6280,a7797
a10064,a6759,a8123
a10065,a6118,a8572
a10066,a6434,a7297
a10067,a6446,a7615
a10068,a5941,a8184
a10069,a5916,a7475
a10070,a5816,a7965
a10071,a6425,a7896
a10072,a6519,a8128
a10073,a6452,a7965
a10074,a5889,a8122
a10075,a5840,a7368
a10076,a5864,a8596
a10077,a5861,a8361
a10078,a5869,a7412
a10079,a5927,a8025
a10080,a6541,a7997
a10081,a6689,a8363
a10082,a6366,a7681
a10083,a6768,a7800
a10084,a7052,a8265
a10085,a6453,a8147
a10086,a7199,a8123
a10087,a5937,a7839
a10088,a6695,a7450
a10089,a6577,a8482
a10090,a6775,a8079
a10091,a6320,a7311
a10092,a7003,a8288
a10093,a6199,a8153
a10094,a6499,a8563
a10095,a6578,a8232
a10096,a6134,a7300
a10097,a5840,a8321
a10098,a7174,a7922
a10099,a6563,a7602
a10100,a6741,a7474
a10101,a6280,a8338
a10102,a7168,a7803
a10103,a6759,a8526
a10104,a6447,a7306
a10105,a6443,a7520
a10106,a5835,a7286
a10107,a5949,a7476
a10108,a6041,a8566
a10109,a6822,a7997
a10110,a6022,a7566
a10111,a6204,a7452
a10112,a5849,a8131
a10113,a6488,a7240
a10114,a6267,a7678
a10115,a5897,a7817
a10116,a6679,a7518
a10117,a6173,a8366
a10118,a7001,a7783
a10119,a7135,a7965
a10120,a7199,a8452
a10121,a6469,a8120
a10122,a5892,a8404
a10123,a5803,a7678
a10124,a6019,a8280
a10125,a6234,a8382
a10126,a6965,a7441
a10127,a6337,a7336
a10128,a6778,a7370
a10129,a6741,a7663
a10130,a5827,a7310
a10131,a6448,a8237
a10132,a5952,a7556
a10133,a6563,a7345
a10134,a6807,a7460
a10135,a6918,a7685
a10136,a6419,a7855
a10137,a5862,a7763
a10138,a7133,a7602
a10139,a7047,a7911
a10140,a7099,a7996
a10141,a7189,a7456
a10142,a6174,a7359
a10143,a6155,a8163
a10144,a7170,a7303
a10145,a6594,a8445
a10146,a6686,a8201
a10147,a6801,a8394
a10148,a5976,a8557
a10149,a6585,a8379
a10150,a6409,a8027
a10151,a6119,a7838
a10152,a6976,a8155
a10153,a6218,a8103
a10154,a6203,a7511
a10155,a6873,a8339
a10156,a6948,a7859
a10157,a7064,a8257
a10158,a6611,a7357
a10159,a7129,a7640
a10160,a7148,a7418
a10161,a6309,a7559
a10162,a6577,a8367
a10163,a5900,a7472
a10164,a6082,a8102
a10165,a6393,a8105
a10166,a6374,a8222
a10167,a5803,a7430
a10168,a6128,a7817
a10169,a6241,a8434
a10170,a6631,a7450
a10171,a5889,a7849
a10172,a6277,a7856
a10173,a5840,a7250
a10174,a6307,a7647
a10175,a7124,a7751
a10176,a6961,a7547
a10177,a5880,a7306
a10178,a7141,a8302
a10179,a6424,a7381
a10180,a6543,a8178
a10181,a6174,a7430
a10182,a6053,a8218
a10183,a6607,a7499
a10184,a7065,a7976
a10185,a6120,a8264
a10186,a6034,a7649
a10187,a6327,a7499
a10188,a6260,a8090
a10189,a6050,a8291
a10190,a5956,a7560
a10191,a6000,a7466
a10192,a5823,a7470
a10193,a6425,a7715
a10194,a6099,a7734
a10195,a6800,a7739
a10196,a6836,a7250
a10197,a6421,a8385
a10198,a6034,a7261
a10199,a6040,a8480
a10200,a6821,a8482
a10201,a7179,a7749
a10202,a5806,a7745
a10203,a6935,a7707
a10204,a5813,a8406
a10205,a5963,a8492
a10206,a5832,a7920
a10207,a6536,a7524
a10208,a6585,a8549
a10209,a6159,a8557
a10210,a7063,a7223
a10211,a7029,a7512
a10212,a6389,a7335
a10213,a6233,a8095
a10214,a6085,a8431
a10215,a6314,a7467
a10216,a6797,a8580
a10217,a6243,a7874
a10218,a6053,a7740
a10219,a6173,a8024
a10220,a6010,a7254
a10221,a6145,a8279
a10222,a5903,a7312
a10223,a7055,a7628
a10224,a6057,a8558
a10225,a6618,a8050
a10226,a6248,a7563
a10227,a5988,a7241
a10228,a6563,a7637
a10229,a6840,a8034
a10230,a6385,a7782
a10231,a5975,a8034
a10232,a5865,a7648
a10233,a6273,a8592
a10234,a7008,a8096
a10235,a7106,a7778
a10236,a6165,a7338
a10237,a5832,a8337
a10238,a6664,a7467
a10239,a6184,a7997
a10240,a6428,a8047
a10241,a7095,a7941
a10242,a6395,a7578
a10243,a6751,a7333
a10244,a6750,a8407
a10245,a6931,a7848
a10246,a6787,a7399
a10247,a6825,a7415
a10248,a6112,a8215
a10249,a7194,a7513
a10250,a6579,a8295
a10251,a6500,a7755
a10252,a6587,a8201
a10253,a7001,a7647
a10254,a6888,a7615
a10255,a6580,a7788
a10256,a6504,a7835
a10257,a5959,a7334
a10258,a6080,a7963
a10259,a6977,a7461
a10260,a5827,a7930
a10261,a5981,a8052
a10262,a5940,a7515
a10263,a7085,a7982
a10264,a7074,a7392
a10265,a6165,a8212
a10266,a6204,a7534
a10267,a6254,a8592
a10268,a6989,a7528
a10269,a6063,a7848
a10270,a6909,a8113
a10271,a6680,a7448
a10272,a6255,a7213
a10273,a6859,a8371
a10274,a6854,a8342
a10275,a6842,a7476
a10276,a7033,a7990
a10277,a6143,a8359
a10278,a6913,a8235
a10279,a6034,a7547
a10280,a5841,a8305
a10281,a6022,a8436
a10282,a6476,a7207
a10283,a5831,a8353
a10284,a5870,a7703
a10285,a6208,a8210
a10286,a5873,a7742
a10287,a6356,a7832
a10288,a6149,a7883
a10289,a6829,a7988
a10290,a7168,a8435
a10291,a5999,a8128
a10292,a6307,a7808
a10293,a6266,a8034
a10294,a5843,a8132
a10295,a6328,a7338
a10296,a6335,a7625
a10297,a6420,a7744
a10298,a6880,a7574
a10299,a6218,a7688
a10300,a7186,a8152
a10301,a7175,a8058
a10302,a7134,a7999
a10303,a5903,a8097
a10304,a6185,a7469
a10305,a6738,a7559
a10306,a6046,a7466
a10307,a7066,a7581
a10308,a5945,a7954
a10309,a6209,a8136
a10310,a7102,a7809
a10311,a6709,a8366
a10312,a6070,a7335
a10313,a6897,a7748
a10314,a6772,a7881
a10315,a6216,a8593
a10316,a6877,a7732
a10317,a7063,a8326
a10318,a6082,a7291
a10319,a5946,a8520
a10320,a6244,a7461
a10321,a5934,a7758
a10322,a6041,a7603
a10323,a6501,a7813
a10324,a6725,a7216
a10325,a6237,a7611
a10326,a6090,a7360
a10327,a6845,a7382
a10328,a6419,a7253
a10329,a7012,a8075
a10330,a6038,a8193
a10331,a6685,a7569
a10332,a6423,a7338
a10333,a6506,a8048
a10334,a6862,a7677
a10335,a7147,a8358
a10336,a6802,a7767
a10337,a6360,a8464
a10338,a6163,a8180
a10339,a6473,a7815
a10340,a6393,a8357
a10341,a6382,a8100
a10342,a7155,a8031
a10343,a5824,a7714
a10344,a5991,a7694
a10345,a5993,a8210
a10346,a7067,a8337
a10347,a6454,a7779
a10348,a5896,a7222
a10349,a5838,a7789
a10350,a6658,a8546
a10351,a6576,a8353
a10352,a7069,a7554
a10353,a6426,a8004
a10354,a6770,a7982
a10355,a7095,a8525
a10356,a6928,a8244
a10357,a6617,a8018
a10358,a6611,a7886
a10359,a6032,a8517
a10360,a6884,a7630
a10361,a5881,a7567
a10362,a5906,a8394
a10363,a5964,a8192
a10364,a7156,a8176
a10365,a6116,a7427
a10366,a6466,a7242
a10367,a6832,a8016
a10368,a7051,a7233
a10369,a6432,a7240
a10370,a6783,a7899
a10371,a7117,a7630
a10372,a7032,a7600
a10373,a7039,a8040
a10374,a5892,a7478
a10375,a6644,a8203
a10376,a6635,a8156
a10377,a6908,a7420
a10378,a6607,a7470
a10379,a6772,a7575
a10380,a6406,a8513
a10381,a5985,a7598
a10382,a6602,a7314
a10383,a7069,a7605
a10384,a5831,a7441
a10385,a6213,a7398
a10386,a6036,a7906
a10387,a6302,a7292
a10388,a6316,a8398
a10389,a6169,a7206
a10390,a6493,a8423
a10391,a5893,a7878
a10392,a6321,a7534
a10393,a6472,a7420
a10394,a6806,a7956
a10395,a7150,a7727
a10396,a6334,a8508
a10397,a5988,a7410
a10398,a6354,a7756
a10399,a5973,a7931
a10400,a5821,a8499
a10401,a5872,a7435
a10402,a6840,a8283
a10403,a6313,a7287
a10404,a6090,a8179
a10405,a7036,a8163
a10406,a6209,a8038
a10407,a6198,a7331
a10408,a7012,a7619
a10409,a6871,a8354
a10410,a5866,a8598
a10411,a6330,a8462
a10412,a5951,a7888
a10413,a6082,a7436
a10414,a7150,a7273
a10415,a6497,a7644
a10416,a6836,a7361
a10417,a6021,a7937
a10418,a5808,a8445
a10419,a6664,a7324
a10420,a6048,a7324
a10421,a6001,a7588
a10422,a6561,a8410
a10423,a5807,a7972
a10424,a6569,a8456
a10425,a6591,a8148
a10426,a5890,a8008
a10427,a6150,a7525
a10428,a6354,a8095
a10429,a6086,a8299
a10430,a5830,a7704
a10431,a6677,a7941
a10432,a6037,a8495
a10433,a6880,a7442
a10434,a6747,a7934
a10435,a7169,a7257
a10436,a6321,a7741
a10437,a6147,a8187
a10438,a7195,a8040
a10439,a6689,a7711
a10440,a6285,a8380
a10441,a6159,a7953
a10442,a6886,a7801
a10443,a6632,a8298
a10444,a6492,a7844
a10445,a6490,a8535
a10446,a7067,a8114
a10447,a6105,a8429
a10448,a7035,a7470
a10449,a5940,a8084
a10450,a6949,a8507
a10451,a6376,a7472
a10452,a6301,a8368
a10453,a6032,a8384
a10454,a6736,a8368
a10455,a6511,a7927
a10456,a6931,a7837
a10457,a6132,a8470
a10458,a6500,a8269
a10459,a6619,a7942
a10460,a6623,a8278
a10461,a6188,a7566
a10462,a6218,a7943
a10463,a6840,a8419
a10464,a7176,a8346
a10465,a6993,a7969
a10466,a6289,a7310
a10467,a6001,a7396
a10468,a6324,a8586
a10469,a5916,a8569
a10470,a5921,a7708
a10471,a6829,a7356
a10472,a5974,a7455
a10473,a7005,a7225
a10474,a7148,a7571
a10475,a7029,a8004
a10476,a6956,a7487
a10477,a6182,a8192
a10478,a6030,a8317
a10479,a7069,a7467
a10480,a6148,a7401
a10481,a5876,a8135
a10482,a6121,a8557
a10483,a6011,a7283
a10484,a5958,a8188
a10485,a5883,a8450
a10486,a6796,a7694
a10487,a6777,a7610
a10488,a6611,a8047
a10489,a6250,a8129
a10490,a7116,a7287
a10491,a6079,a8091
a10492,a5878,a8431
a10493,a6980,a7551
a10494,a6487,a7832
a10495,a6187,a7563
a10496,a6250,a7255
a10497,a6960,a7406
a10498,a6535,a8262
a10499,a6678,a7220
a10500,a6922,a7893
a10501,a6260,a8132
a10502,a6720,a7723
a10503,a6552,a7279
a10504,a6730,a7726
a10505,a6998,a8048
a10506,a6097,a7427
a10507,a7007,a8128
a10508,a6810,a8270
a10509,a6485,a7970
a10510,a6004,a7234
a10511,a6832,a7720
a10512,a6979,a7475
a10513,a6375,a7262
a10514,a6156,a8106
a10515,a5956,a8529
a10516,a6717,a8304
a10517,a6951,a8191
a10518,a6247,a8460
a10519,a7058,a7402
a10520,a6676,a8046
a10521,a6700,a8120
a10522,a6318,a7639
a10523,a6185,a7934
a10524,a6032,a8188
a10525,a6333,a7886
a10526,a6804,a8142
a10527,a6633,a7730
a10528,a6764,a7590
a10529,a6536,a8019
a10530,a5972,a7948
a10531,a7189,a7283
a10532,a5980,a7895
a10533,a7156,a8305
a10534,a6956,a7327
a10535,a6781,a8399
a10536,a7017,a8496
a10537,a6156,a8229
a10538,a5872,a7835
a10539,a7186,a7384
a10540,a5852,a8111
a10541,a7185,a7798
a10542,a6234,a8568
a10543,a6141,a8405
a10544,a5974,a7214
a10545,a6438,a8094
a10546,a6202,a8214
a10547,a6484,a7712
a10548,a5940,a7375
a10549,a6599,a7224
a10550,a6274,a8413
a10551,a6409,a7708
a10552,a6751,a8348
a10553,a6897,a8337
a10554,a6197,a7497
a10555,a6271,a8128
a10556,a6401,a8318
a10557,a6338,a7976
a10558,a7071,a7227
a10559,a6817,a8007
a10560,a6978,a7320
a10561,a6099,a8238
a10562,a6239,a8309
a10563,a6867,a8597
a10564,a6175,a8210
a10565,a6906,a8563
a10566,a6689,a7472
a10567,a6981,a8158
a10568,a6401,a8400
a10569,a6415,a7611
a10570,a6313,a8259
a10571,a6066,a8107
a10572,a6612,a8577
a10573,a6812,a7787
a10574,a6503,a8356
a10575,a6863,a7664
a10576,a6445,a8156
a10577,a5939,a7738
